1,400821,The Butterfly Effect,https://genius.com/Dope-dod-the-butterfly-effect-lyrics,/Dope-dod-the-butterfly-effect-lyrics,https://images.genius.com/789fecf61b93dc3fb27d696ffdfa07f4.500x500x1.jpg,24,3,13533,Dope D.O.D.,https://genius.com/artists/Dope-dod,https://images.genius.com/06102b26d4f478a369792a9ee13ce43c.640x640x1.jpg
1,61368,The Butterfly Effect,https://genius.com/Lowkey-the-butterfly-effect-lyrics,/Lowkey-the-butterfly-effect-lyrics,https://images.genius.com/9837cc6cb7dc16390ac94255275a9647.220x219x1.jpg,9,,472,Lowkey,https://genius.com/artists/Lowkey,https://images.genius.com/6d11dd11ca7170e1eb780b9a6664cf49.322x322x1.jpg
1,59504,The Butterfly Effect,https://genius.com/Charles-hamilton-the-butterfly-effect-lyrics,/Charles-hamilton-the-butterfly-effect-lyrics,https://images.genius.com/c71f56cd5a5d822683318a1ef43c930f.500x500x1.jpg,1,,409,Charles Hamilton,https://genius.com/artists/Charles-hamilton,https://images.genius.com/2cd6e23436a4898210818f8a2d5f4e21.1000x666x1.jpg
1,104528,The Butterfly Effect,https://genius.com/Tiger-fang-the-butterfly-effect-lyrics,/Tiger-fang-the-butterfly-effect-lyrics,https://assets.genius.com/images/default_cover_image.png?1506708799,10,,32531,Tiger Fang,https://genius.com/artists/Tiger-fang,https://assets.genius.com/images/default_avatar_300.png?1506708799
1,472457,The Butterfly Effect (Monarch),https://genius.com/Marley-brooker-the-butterfly-effect-monarch-lyrics,/Marley-brooker-the-butterfly-effect-monarch-lyrics,https://images.rapgenius.com/3f1d192f9aadedfb20ce8c6ee47995f3.960x960x1.jpg,1,,120448,Marley Brooker,https://genius.com/artists/Marley-brooker,https://assets.genius.com/images/default_avatar_300.png?1506708799
1,181067,The Butterfly Effect,https://genius.com/Chavis-chandler-the-butterfly-effect-lyrics,/Chavis-chandler-the-butterfly-effect-lyrics,https://assets.genius.com/images/default_cover_image.png?1506708799,1,,26001,Chavis Chandler,https://genius.com/artists/Chavis-chandler,https://assets.genius.com/images/default_avatar_300.png?1506708799
1,436089,The Butterfly Effect,https://genius.com/Raiza-biza-the-butterfly-effect-lyrics,/Raiza-biza-the-butterfly-effect-lyrics,https://images.genius.com/d9503e0719c4b81f103a3deca6d4e152.1000x1000x1.jpg,1,,183428,Raiza Biza,https://genius.com/artists/Raiza-biza,https://images.genius.com/d378185abb1ecbe7d103454f4377c25c.547x547x1.jpg
1,1133096,Perfection,https://genius.com/The-butterfly-effect-perfection-lyrics,/The-butterfly-effect-perfection-lyrics,https://images.genius.com/b02f07fee51df937e91251a158a99c9e.500x500x1.jpg,1,,356473,The Butterfly Effect,https://genius.com/artists/The-butterfly-effect,https://assets.genius.com/images/default_avatar_300.png?1506708799
1,1642002,Pure,https://genius.com/The-butterfly-effect-pure-lyrics,/The-butterfly-effect-pure-lyrics,https://images.genius.com/b02f07fee51df937e91251a158a99c9e.500x500x1.jpg,1,,356473,The Butterfly Effect,https://genius.com/artists/The-butterfly-effect,https://assets.genius.com/images/default_avatar_300.png?1506708799
1,986800,Everybody Runs,https://genius.com/The-butterfly-effect-everybody-runs-lyrics,/The-butterfly-effect-everybody-runs-lyrics,https://images.genius.com/c723b54f8caf65248f0a76acb74d35de.600x600x1.jpg,1,,356473,The Butterfly Effect,https://genius.com/artists/The-butterfly-effect,https://assets.genius.com/images/default_avatar_300.png?1506708799
1,108832,Nothing Else Matters,https://genius.com/Metallica-nothing-else-matters-lyrics,/Metallica-nothing-else-matters-lyrics,https://images.genius.com/36211c486dc80bc1f7f6a7c6d8536e8f.300x259x1.jpg,15,62,10662,Metallica,https://genius.com/artists/Metallica,https://images.genius.com/6eee65e277f0c5410e04eb138b477a4d.512x512x1.jpg
1,118766,Enter Sandman,https://genius.com/Metallica-enter-sandman-lyrics,/Metallica-enter-sandman-lyrics,https://images.rapgenius.com/ea7355800aeb8376cba9f3a96420a3ea.800x800x1.jpg,14,47,10662,Metallica,https://genius.com/artists/Metallica,https://images.genius.com/6eee65e277f0c5410e04eb138b477a4d.512x512x1.jpg
1,86916,One,https://genius.com/Metallica-one-lyrics,/Metallica-one-lyrics,https://images.rapgenius.com/c6843bf30521159aac79cd76524b7654.800x800x1.jpg,20,66,10662,Metallica,https://genius.com/artists/Metallica,https://images.genius.com/6eee65e277f0c5410e04eb138b477a4d.512x512x1.jpg
1,50590,The Unforgiven,https://genius.com/Metallica-the-unforgiven-lyrics,/Metallica-the-unforgiven-lyrics,https://images.rapgenius.com/41c99c5ea59ac4956c47adde0964eb8f.462x400x1.jpg,14,35,10662,Metallica,https://genius.com/artists/Metallica,https://images.genius.com/6eee65e277f0c5410e04eb138b477a4d.512x512x1.jpg
1,2840746,"Atlas, Rise!",https://genius.com/Metallica-atlas-rise-lyrics,/Metallica-atlas-rise-lyrics,https://images.genius.com/8d68a68fbcf657a112e19be023811a46.500x500x1.jpg,9,5,10662,Metallica,https://genius.com/artists/Metallica,https://images.genius.com/6eee65e277f0c5410e04eb138b477a4d.512x512x1.jpg
1,2840744,Hardwired,https://genius.com/Metallica-hardwired-lyrics,/Metallica-hardwired-lyrics,https://images.genius.com/25083eda882eecf830be047a12e608aa.630x630x1.jpg,5,8,10662,Metallica,https://genius.com/artists/Metallica,https://images.genius.com/6eee65e277f0c5410e04eb138b477a4d.512x512x1.jpg
1,58877,For Whom the Bell Tolls,https://genius.com/Metallica-for-whom-the-bell-tolls-lyrics,/Metallica-for-whom-the-bell-tolls-lyrics,https://images.genius.com/d05bddf4d4d322cb21dc50de15a98914.1000x1000x1.jpg,16,37,10662,Metallica,https://genius.com/artists/Metallica,https://images.genius.com/6eee65e277f0c5410e04eb138b477a4d.512x512x1.jpg
1,58878,Fade to Black,https://genius.com/Metallica-fade-to-black-lyrics,/Metallica-fade-to-black-lyrics,https://images.genius.com/f4483f6dccb1d204a645308fe5a41887.352x331x1.jpg,11,43,10662,Metallica,https://genius.com/artists/Metallica,https://images.genius.com/6eee65e277f0c5410e04eb138b477a4d.512x512x1.jpg
1,58896,Master of Puppets,https://genius.com/Metallica-master-of-puppets-lyrics,/Metallica-master-of-puppets-lyrics,https://images.rapgenius.com/536c4099a88f86bda65bfd99d5dd20dd.600x600x1.jpg,23,42,10662,Metallica,https://genius.com/artists/Metallica,https://images.genius.com/6eee65e277f0c5410e04eb138b477a4d.512x512x1.jpg
1,2840749,Moth Into Flame,https://genius.com/Metallica-moth-into-flame-lyrics,/Metallica-moth-into-flame-lyrics,https://images.genius.com/1f4a9a103ae5c6daa725cd46d4f2c1c1.638x638x1.jpg,11,8,10662,Metallica,https://genius.com/artists/Metallica,https://images.genius.com/6eee65e277f0c5410e04eb138b477a4d.512x512x1.jpg
1,2327041,Affection,https://genius.com/Cigarettes-after-sex-affection-lyrics,/Cigarettes-after-sex-affection-lyrics,https://images.genius.com/e261b6816f079544e74ba18e3bce9eff.1000x1000x1.jpg,9,8,508714,Cigarettes After Sex,https://genius.com/artists/Cigarettes-after-sex,https://images.genius.com/959cd84ffb911321e77174fef5e79784.408x408x1.jpg
1,2908748,K.,https://genius.com/Cigarettes-after-sex-k-lyrics,/Cigarettes-after-sex-k-lyrics,https://images.genius.com/4b3d898abc51efd7b5024dbb638d75ca.1000x1000x1.jpg,6,11,508714,Cigarettes After Sex,https://genius.com/artists/Cigarettes-after-sex,https://images.genius.com/959cd84ffb911321e77174fef5e79784.408x408x1.jpg
1,2155953,Nothing's Gonna Hurt You Baby,https://genius.com/Cigarettes-after-sex-nothings-gonna-hurt-you-baby-lyrics,/Cigarettes-after-sex-nothings-gonna-hurt-you-baby-lyrics,https://images.genius.com/5a8d47dc99183416af5accdf1f4ca633.500x500x1.jpg,4,7,508714,Cigarettes After Sex,https://genius.com/artists/Cigarettes-after-sex,https://images.genius.com/959cd84ffb911321e77174fef5e79784.408x408x1.jpg
1,3030273,Apocalypse,https://genius.com/Cigarettes-after-sex-apocalypse-lyrics,/Cigarettes-after-sex-apocalypse-lyrics,https://images.genius.com/4b3d898abc51efd7b5024dbb638d75ca.1000x1000x1.jpg,7,6,508714,Cigarettes After Sex,https://genius.com/artists/Cigarettes-after-sex,https://images.genius.com/959cd84ffb911321e77174fef5e79784.408x408x1.jpg
1,3030817,Each Time You Fall In Love,https://genius.com/Cigarettes-after-sex-each-time-you-fall-in-love-lyrics,/Cigarettes-after-sex-each-time-you-fall-in-love-lyrics,https://images.genius.com/4b3d898abc51efd7b5024dbb638d75ca.1000x1000x1.jpg,6,4,508714,Cigarettes After Sex,https://genius.com/artists/Cigarettes-after-sex,https://images.genius.com/959cd84ffb911321e77174fef5e79784.408x408x1.jpg
1,2397373,Keep On Loving You,https://genius.com/Cigarettes-after-sex-keep-on-loving-you-lyrics,/Cigarettes-after-sex-keep-on-loving-you-lyrics,https://images.rapgenius.com/cc14d470215c36a99c77e7b04d7bbbae.320x320x1.jpg,5,1,508714,Cigarettes After Sex,https://genius.com/artists/Cigarettes-after-sex,https://images.genius.com/959cd84ffb911321e77174fef5e79784.408x408x1.jpg
1,2327037,Dreaming of You,https://genius.com/Cigarettes-after-sex-dreaming-of-you-lyrics,/Cigarettes-after-sex-dreaming-of-you-lyrics,https://images.genius.com/5a8d47dc99183416af5accdf1f4ca633.500x500x1.jpg,3,2,508714,Cigarettes After Sex,https://genius.com/artists/Cigarettes-after-sex,https://images.genius.com/959cd84ffb911321e77174fef5e79784.408x408x1.jpg
1,2327035,I'm a Firefighter,https://genius.com/Cigarettes-after-sex-im-a-firefighter-lyrics,/Cigarettes-after-sex-im-a-firefighter-lyrics,https://images.genius.com/5a8d47dc99183416af5accdf1f4ca633.500x500x1.jpg,7,1,508714,Cigarettes After Sex,https://genius.com/artists/Cigarettes-after-sex,https://images.genius.com/959cd84ffb911321e77174fef5e79784.408x408x1.jpg
1,2327039,Starry Eyes,https://genius.com/Cigarettes-after-sex-starry-eyes-lyrics,/Cigarettes-after-sex-starry-eyes-lyrics,https://images.genius.com/5a8d47dc99183416af5accdf1f4ca633.500x500x1.jpg,1,,508714,Cigarettes After Sex,https://genius.com/artists/Cigarettes-after-sex,https://images.genius.com/959cd84ffb911321e77174fef5e79784.408x408x1.jpg
1,3030822,Sunsetz,https://genius.com/Cigarettes-after-sex-sunsetz-lyrics,/Cigarettes-after-sex-sunsetz-lyrics,https://images.genius.com/0677a54902a091e539b9fda318af3a36.1000x1000x1.jpg,2,,508714,Cigarettes After Sex,https://genius.com/artists/Cigarettes-after-sex,https://images.genius.com/959cd84ffb911321e77174fef5e79784.408x408x1.jpg
1,130391,Tears in Heaven,https://genius.com/Eric-clapton-tears-in-heaven-lyrics,/Eric-clapton-tears-in-heaven-lyrics,https://images.genius.com/70a75aba4336efa16f5f84a4bb73b684.500x500x1.jpg,9,16,19272,Eric Clapton,https://genius.com/artists/Eric-clapton,https://images.genius.com/92c857da231629de31b2384bb9747484.800x800x1.jpg
1,70994,Cocaine,https://genius.com/Eric-clapton-cocaine-lyrics,/Eric-clapton-cocaine-lyrics,https://images.genius.com/adda84229065788a2ea7d304e031f430.953x953x1.jpg,10,5,19272,Eric Clapton,https://genius.com/artists/Eric-clapton,https://images.genius.com/92c857da231629de31b2384bb9747484.800x800x1.jpg
1,333419,Layla (Acoustic Live),https://genius.com/Eric-clapton-layla-acoustic-live-lyrics,/Eric-clapton-layla-acoustic-live-lyrics,https://images.genius.com/70a75aba4336efa16f5f84a4bb73b684.500x500x1.jpg,4,11,19272,Eric Clapton,https://genius.com/artists/Eric-clapton,https://images.genius.com/92c857da231629de31b2384bb9747484.800x800x1.jpg
1,310723,Wonderful Tonight,https://genius.com/Eric-clapton-wonderful-tonight-lyrics,/Eric-clapton-wonderful-tonight-lyrics,https://images.genius.com/adda84229065788a2ea7d304e031f430.953x953x1.jpg,4,4,19272,Eric Clapton,https://genius.com/artists/Eric-clapton,https://images.genius.com/92c857da231629de31b2384bb9747484.800x800x1.jpg
1,334211,Change The World,https://genius.com/Eric-clapton-change-the-world-lyrics,/Eric-clapton-change-the-world-lyrics,https://images.genius.com/c99636d8b6e3a1a720f69ddb53d41b6c.593x580x1.jpg,1,3,19272,Eric Clapton,https://genius.com/artists/Eric-clapton,https://images.genius.com/92c857da231629de31b2384bb9747484.800x800x1.jpg
1,333415,Nobody Knows You When You're Down And Out (Acoustic Live),https://genius.com/Eric-clapton-nobody-knows-you-when-youre-down-and-out-acoustic-live-lyrics,/Eric-clapton-nobody-knows-you-when-youre-down-and-out-acoustic-live-lyrics,https://images.genius.com/70a75aba4336efa16f5f84a4bb73b684.500x500x1.jpg,10,4,19272,Eric Clapton,https://genius.com/artists/Eric-clapton,https://images.genius.com/92c857da231629de31b2384bb9747484.800x800x1.jpg
1,333372,Old Love,https://genius.com/Eric-clapton-old-love-lyrics,/Eric-clapton-old-love-lyrics,https://images.genius.com/2cf752039b4b0268aca7f0e7f30702c9.500x500x1.jpg,2,1,19272,Eric Clapton,https://genius.com/artists/Eric-clapton,https://images.genius.com/92c857da231629de31b2384bb9747484.800x800x1.jpg
1,2472418,I'll be alright,https://genius.com/Eric-clapton-ill-be-alright-lyrics,/Eric-clapton-ill-be-alright-lyrics,https://images.genius.com/19cddd07623a54bc0de9f8625d50b391.300x298x1.jpg,0,,19272,Eric Clapton,https://genius.com/artists/Eric-clapton,https://images.genius.com/92c857da231629de31b2384bb9747484.800x800x1.jpg
1,333387,Before You Accuse Me,https://genius.com/Eric-clapton-before-you-accuse-me-lyrics,/Eric-clapton-before-you-accuse-me-lyrics,https://images.genius.com/2cf752039b4b0268aca7f0e7f30702c9.500x500x1.jpg,1,1,19272,Eric Clapton,https://genius.com/artists/Eric-clapton,https://images.genius.com/92c857da231629de31b2384bb9747484.800x800x1.jpg
1,185902,Lay Down Sally,https://genius.com/Eric-clapton-lay-down-sally-lyrics,/Eric-clapton-lay-down-sally-lyrics,https://images.genius.com/adda84229065788a2ea7d304e031f430.953x953x1.jpg,1,7,19272,Eric Clapton,https://genius.com/artists/Eric-clapton,https://images.genius.com/92c857da231629de31b2384bb9747484.800x800x1.jpg
1,392917,9 Crimes,https://genius.com/Damien-rice-9-crimes-lyrics,/Damien-rice-9-crimes-lyrics,https://images.rapgenius.com/27d757ba3d6bda681a9ae0be63519da5.300x300x1.jpg,7,20,86546,Damien Rice,https://genius.com/artists/Damien-rice,https://images.genius.com/036d0ab8fa7af390b2e627f5f97c9c4b.800x600x1.jpg
1,272005,The Blower's Daughter,https://genius.com/Damien-rice-the-blowers-daughter-lyrics,/Damien-rice-the-blowers-daughter-lyrics,https://images.genius.com/d3a23cb51977431abb3b0f24fd0c8549.999x999x1.jpg,8,15,86546,Damien Rice,https://genius.com/artists/Damien-rice,https://images.genius.com/036d0ab8fa7af390b2e627f5f97c9c4b.800x600x1.jpg
1,349262,Delicate,https://genius.com/Damien-rice-delicate-lyrics,/Damien-rice-delicate-lyrics,https://images.genius.com/d3a23cb51977431abb3b0f24fd0c8549.999x999x1.jpg,6,9,86546,Damien Rice,https://genius.com/artists/Damien-rice,https://images.genius.com/036d0ab8fa7af390b2e627f5f97c9c4b.800x600x1.jpg
1,564566,It Takes a Lot to Know a Man,https://genius.com/Damien-rice-it-takes-a-lot-to-know-a-man-lyrics,/Damien-rice-it-takes-a-lot-to-know-a-man-lyrics,https://images.genius.com/5bf95bbe643a4abda7097de02167b4aa.807x807x1.jpg,7,5,86546,Damien Rice,https://genius.com/artists/Damien-rice,https://images.genius.com/036d0ab8fa7af390b2e627f5f97c9c4b.800x600x1.jpg
1,547187,Volcano,https://genius.com/Damien-rice-volcano-lyrics,/Damien-rice-volcano-lyrics,https://images.genius.com/023271c45c4c2b1519d1931b1f13f3bf.736x564x1.jpg,6,2,86546,Damien Rice,https://genius.com/artists/Damien-rice,https://images.genius.com/036d0ab8fa7af390b2e627f5f97c9c4b.800x600x1.jpg
1,252922,Cannonball,https://genius.com/Damien-rice-cannonball-lyrics,/Damien-rice-cannonball-lyrics,https://images.genius.com/7531da2eb5626dbe3ac9504bfc072acd.500x500x1.jpg,12,7,86546,Damien Rice,https://genius.com/artists/Damien-rice,https://images.genius.com/036d0ab8fa7af390b2e627f5f97c9c4b.800x600x1.jpg
1,517645,My Favourite Faded Fantasy,https://genius.com/Damien-rice-my-favourite-faded-fantasy-lyrics,/Damien-rice-my-favourite-faded-fantasy-lyrics,https://images.genius.com/5bf95bbe643a4abda7097de02167b4aa.807x807x1.jpg,10,2,86546,Damien Rice,https://genius.com/artists/Damien-rice,https://images.genius.com/036d0ab8fa7af390b2e627f5f97c9c4b.800x600x1.jpg
1,564571,The Greatest Bastard,https://genius.com/Damien-rice-the-greatest-bastard-lyrics,/Damien-rice-the-greatest-bastard-lyrics,https://images.genius.com/5bf95bbe643a4abda7097de02167b4aa.807x807x1.jpg,7,3,86546,Damien Rice,https://genius.com/artists/Damien-rice,https://images.genius.com/036d0ab8fa7af390b2e627f5f97c9c4b.800x600x1.jpg
1,564548,I Don't Want to Change You,https://genius.com/Damien-rice-i-dont-want-to-change-you-lyrics,/Damien-rice-i-dont-want-to-change-you-lyrics,https://images.genius.com/5bf95bbe643a4abda7097de02167b4aa.807x807x1.jpg,9,6,86546,Damien Rice,https://genius.com/artists/Damien-rice,https://images.genius.com/036d0ab8fa7af390b2e627f5f97c9c4b.800x600x1.jpg
1,552862,Cheers Darlin',https://genius.com/Damien-rice-cheers-darlin-lyrics,/Damien-rice-cheers-darlin-lyrics,https://images.genius.com/d3a23cb51977431abb3b0f24fd0c8549.999x999x1.jpg,5,8,86546,Damien Rice,https://genius.com/artists/Damien-rice,https://images.genius.com/036d0ab8fa7af390b2e627f5f97c9c4b.800x600x1.jpg
1,129202,Sultans of Swing,https://genius.com/Dire-straits-sultans-of-swing-lyrics,/Dire-straits-sultans-of-swing-lyrics,https://images.genius.com/7efdac41cd9409b3fe46f5170d889ef3.1000x1000x1.jpg,12,21,34365,Dire Straits,https://genius.com/artists/Dire-straits,https://images.genius.com/4f88f9a6c95638c4a762d0384131e531.901x901x1.jpg
1,108161,Romeo and Juliet,https://genius.com/Dire-straits-romeo-and-juliet-lyrics,/Dire-straits-romeo-and-juliet-lyrics,https://images.genius.com/5c81f36696f0a12c4611a909013bb581.1000x1000x1.jpg,20,7,34365,Dire Straits,https://genius.com/artists/Dire-straits,https://images.genius.com/4f88f9a6c95638c4a762d0384131e531.901x901x1.jpg
1,127932,Money for Nothing,https://genius.com/Dire-straits-money-for-nothing-lyrics,/Dire-straits-money-for-nothing-lyrics,https://images.genius.com/45bf9baec64ca9df91edbd3b2de11158.1000x1000x1.jpg,16,18,34365,Dire Straits,https://genius.com/artists/Dire-straits,https://images.genius.com/4f88f9a6c95638c4a762d0384131e531.901x901x1.jpg
1,128415,Brothers in Arms,https://genius.com/Dire-straits-brothers-in-arms-lyrics,/Dire-straits-brothers-in-arms-lyrics,https://images.genius.com/45bf9baec64ca9df91edbd3b2de11158.1000x1000x1.jpg,12,12,34365,Dire Straits,https://genius.com/artists/Dire-straits,https://images.genius.com/4f88f9a6c95638c4a762d0384131e531.901x901x1.jpg
1,127933,Walk of Life,https://genius.com/Dire-straits-walk-of-life-lyrics,/Dire-straits-walk-of-life-lyrics,https://images.genius.com/45bf9baec64ca9df91edbd3b2de11158.1000x1000x1.jpg,13,2,34365,Dire Straits,https://genius.com/artists/Dire-straits,https://images.genius.com/4f88f9a6c95638c4a762d0384131e531.901x901x1.jpg
1,118789,Telegraph Road,https://genius.com/Dire-straits-telegraph-road-lyrics,/Dire-straits-telegraph-road-lyrics,https://images.genius.com/eb2bb7278399dc902bf0e684bf7c11ac.500x500x1.jpg,19,4,34365,Dire Straits,https://genius.com/artists/Dire-straits,https://images.genius.com/4f88f9a6c95638c4a762d0384131e531.901x901x1.jpg
1,129440,Tunnel Of Love,https://genius.com/Dire-straits-tunnel-of-love-lyrics,/Dire-straits-tunnel-of-love-lyrics,https://images.genius.com/5c81f36696f0a12c4611a909013bb581.1000x1000x1.jpg,13,,34365,Dire Straits,https://genius.com/artists/Dire-straits,https://images.genius.com/4f88f9a6c95638c4a762d0384131e531.901x901x1.jpg
1,127931,So Far Away,https://genius.com/Dire-straits-so-far-away-lyrics,/Dire-straits-so-far-away-lyrics,https://images.genius.com/c3515fdce1b3b0a1a7d63b4d2d58cfe9.600x600x1.jpg,2,4,34365,Dire Straits,https://genius.com/artists/Dire-straits,https://images.genius.com/4f88f9a6c95638c4a762d0384131e531.901x901x1.jpg
1,129416,Lady Writer,https://genius.com/Dire-straits-lady-writer-lyrics,/Dire-straits-lady-writer-lyrics,https://images.genius.com/31a97b9aa4aa24e99821c176e47df005.1000x1000x1.jpg,2,1,34365,Dire Straits,https://genius.com/artists/Dire-straits,https://images.genius.com/4f88f9a6c95638c4a762d0384131e531.901x901x1.jpg
1,128412,The Man's Too Strong,https://genius.com/Dire-straits-the-mans-too-strong-lyrics,/Dire-straits-the-mans-too-strong-lyrics,https://images.genius.com/45bf9baec64ca9df91edbd3b2de11158.1000x1000x1.jpg,1,,34365,Dire Straits,https://genius.com/artists/Dire-straits,https://images.genius.com/4f88f9a6c95638c4a762d0384131e531.901x901x1.jpg
1,422792,Weight of Love,https://genius.com/The-black-keys-weight-of-love-lyrics,/The-black-keys-weight-of-love-lyrics,https://images.genius.com/c114d379f62d1bc9cb526bd20b94f824.1000x1000x1.jpg,7,29,1166,The Black Keys,https://genius.com/artists/The-black-keys,https://images.genius.com/5512159208ae395e4de9c28f1981f1ee.600x600x1.jpg
1,71752,Little Black Submarines,https://genius.com/The-black-keys-little-black-submarines-lyrics,/The-black-keys-little-black-submarines-lyrics,https://images.genius.com/0b72d944b94ad838f1a375fb9f7aa539.1000x1000x1.jpg,5,42,1166,The Black Keys,https://genius.com/artists/The-black-keys,https://images.genius.com/5512159208ae395e4de9c28f1981f1ee.600x600x1.jpg
